District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
246   6140   SLAUSON AV   Front    6140   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98484663   -118.1535384
246   6140   SLAUSON AV   Front    6140   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98482995   -118.1534049
246   6140   SLAUSON AV   Front    6140   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98475377   -118.1526734
246   6140   SLAUSON AV   Front    6140   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98473876   -118.1524782
246   6140   SLAUSON AV   Median   6140   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98485619   -118.1525334
246   6140   SLAUSON AV   Median   6140   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98485427   -118.1524646
246   6140   SLAUSON AV   Median   6140   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98483883   -118.1523545
246   6140   SLAUSON AV   Median   6140   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98483497    -118.152297
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98498396   -118.1525611
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis               33.9849721   -118.1523708
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98494754   -118.1521715
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98494483   -118.1519733
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98491597   -118.1517853
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis               33.9848809    -118.151592
246   6141   SLAUSON AV   Front    6141   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98487506   -118.1514197
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98464956   -118.1517836
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98464139   -118.1516758
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98462243   -118.1515251
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98460576   -118.1514334
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'    33.9846637   -118.1517135
246   6190   SLAUSON AV   Front    6190   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98464896   -118.1515988
246   6190   SLAUSON AV   Median   6190   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98476517   -118.1517237
246   6190   SLAUSON AV   Median   6190   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia           33.984765   -118.1515921
246   6200   SLAUSON AV   Front    6200   SLAUSON AV   TULIP TREE              Liriodendron tulipifera         33.98454636   -118.1507603
246   6200   SLAUSON AV   Front    6200   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98453814   -118.1506912
246   6200   SLAUSON AV   Front    6200   SLAUSON AV   TULIP TREE              Liriodendron tulipifera         33.98452757   -118.1505869
246   6200   SLAUSON AV   Front    6200   SLAUSON AV   VACANT SITE             Vacant site                     33.98451938   -118.1505078
246   6200   SLAUSON AV   Median   6200   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98463888    -118.150504
246   6200   SLAUSON AV   Median   6200   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98462461   -118.1504135
246   6201   SLAUSON AV   Front    6201   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98477902   -118.1505706
246   6201   SLAUSON AV   Front    6201   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98475989   -118.1503793
246   6201   SLAUSON AV   Front    6201   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98473868   -118.1501815
246   6201   SLAUSON AV   Front    6201   SLAUSON AV   CHINESE PISTACHE        Pistacia chinensis              33.98471747   -118.1499874
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98446196   -118.1499614
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98444459   -118.1498336
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98442159   -118.1496828
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98444935   -118.1497672
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98445408   -118.1497343
246   6210   SLAUSON AV   Front    6210   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98441627   -118.1496069
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98454338   -118.1496837
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98452543   -118.1495183
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia          33.9844989   -118.1494005
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98447819     -118.14933
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98446157   -118.1492353
246   6210   SLAUSON AV   Median   6210   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98443328   -118.1491007
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98435427   -118.1493643
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98433235   -118.1492821
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98429191   -118.1490715
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98426517   -118.1489742
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98424562   -118.1488802
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98422422   -118.1487901
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98419587   -118.1486553
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98416614   -118.1485568
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98415328   -118.1484598
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98432253   -118.1494458
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98430019   -118.1493512
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98427963   -118.1492467
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98425854   -118.1491405
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98422501   -118.1490425
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98420228   -118.1489367
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98418475   -118.1488255
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98416583   -118.1487206
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98414622   -118.1486286
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   GOLD MEDALLION TREE     Cassia leptophylla              33.98410088   -118.1484383
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98411046   -118.1484569
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   PALO VERDE              Cercidium spp.                  33.98412659   -118.1485002
246   6250   SLAUSON AV   Front    6250   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora               33.9841922   -118.1488639
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98461494   -118.1493278
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98459946   -118.1492499
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   BRISBANE BOX            Lophostemon confertus             33.984572   -118.1491224
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   BRISBANE BOX            Lophostemon confertus            33.9845503   -118.1490109
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98452353   -118.1488888
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98449166    -118.148794
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   VACANT SITE             Vacant site                     33.98467804   -118.1494646
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   VACANT SITE             Vacant site                     33.98466557    -118.149374
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   VACANT SITE             Vacant site                     33.98464812    -118.149272
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   VACANT SITE             Vacant site                     33.98462697   -118.1491814
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98460898   -118.1490841
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   VACANT SITE             Vacant site                     33.98458847   -118.1489908
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98456387   -118.1488969
246   6251   SLAUSON AV   Front    6251   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98450966   -118.1487743
246   6270   SLAUSON AV   Median   6270   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98430391   -118.1485634
246   6270   SLAUSON AV   Median   6270   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98429857   -118.1485132
246   6270   SLAUSON AV   Median   6270   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98428755   -118.1484785
246   6270   SLAUSON AV   Median   6270   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98427104   -118.1484138
246   6277   SLAUSON AV   Front    6277   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica             33.9844262   -118.1485457
246   6277   SLAUSON AV   Front    6277   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98441307   -118.1484848
246   6277   SLAUSON AV   Front    6277   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98433164   -118.1481467
246   6277   SLAUSON AV   Front    6277   SLAUSON AV   CRAPE MYRTLE            Lagerstroemia indica            33.98429685   -118.1479953
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora               33.9841267   -118.1472232
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98405226   -118.1469884
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98400592   -118.1467899
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98397421   -118.1465502
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98388108   -118.1461695
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98383579   -118.1460797
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98382689   -118.1460329
246   6349   SLAUSON AV   Front    6349   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98382439   -118.1460047
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98399421   -118.1472512
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98398254    -118.147218
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia          33.9839792   -118.1471868
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   VACANT SITE             Vacant site                     33.98396001   -118.1471265
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   VACANT SITE             Vacant site                     33.98394653    -118.147073
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98393589   -118.1470174
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   VACANT SITE             Vacant site                     33.98392155   -118.1469546
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   CAJEPUT TREE            Melaleuca quinquenervia         33.98390626    -118.146863
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   VACANT SITE             Vacant site                     33.98387818   -118.1467657
246   6350   SLAUSON AV   Median   6350   SLAUSON AV   QUEEN PALM              Syagrus romanzoffianum          33.98386286   -118.1466885
246   6403   SLAUSON AV   Front    6403   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98368813   -118.1454106
246   6403   SLAUSON AV   Front    6403   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98364289   -118.1452248
246   6403   SLAUSON AV   Front    6403   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98360355   -118.1450568
246   6403   SLAUSON AV   Front    6403   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98358141   -118.1450123
246   6403   SLAUSON AV   Side     3400   MALT AV      VACANT SITE             Vacant site                     33.98378714   -118.1457067
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98342545   -118.1453754
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98340293   -118.1452919
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98339959   -118.1452125
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98337235   -118.1451159
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   VACANT SITE             Vacant site                     33.98335761   -118.1450653
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98334232   -118.1449741
246   6430   SLAUSON AV   Front    6430   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98330423   -118.1448561
246   6430   SLAUSON AV   Front   6430   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98328477   -118.1447481
246   6430   SLAUSON AV   Front   6430   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora               33.9832503   -118.1446898
246   6430   SLAUSON AV   Front   6430   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98324808   -118.1445939
246   6430   SLAUSON AV   Front   6430   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98322806   -118.1445235
246   6430   SLAUSON AV   Front   6430   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98320415    -118.144393
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98344882   -118.1444091
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98348494   -118.1445533
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98344352   -118.1444018
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98341905   -118.1443042
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98340209   -118.1442023
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98332286   -118.1438874
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98327171   -118.1436886
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98324446   -118.1435927
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98319192   -118.1433772
246   6443   SLAUSON AV   Front   6443   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98316717   -118.1433061
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98302734   -118.1437898
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98300512   -118.1436382
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98296708   -118.1435329
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98284111   -118.1431335
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98281241    -118.143051
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98278244   -118.1429633
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'    33.9825942   -118.1425242
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98256196   -118.1424498
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus             33.983094    -118.143949
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98307515   -118.1438573
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98254721   -118.1425138
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98253234   -118.1424656
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora                        0              0
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98279936   -118.1429886
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98275544   -118.1429037
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98272514   -118.1427948
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98269261   -118.1426992
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98266258   -118.1426533
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98262922   -118.1425675
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BOTTLE TREE             Brachychiton populneus           33.9826067   -118.1424893
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'    33.9825675   -118.1423995
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98253331   -118.1423271
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98251162   -118.1422583
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98248688   -118.1421896
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98244323   -118.1421293
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98239069   -118.1420739
246   6450   SLAUSON AV   Front   6450   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98238457   -118.1420126
246   6811   SLAUSON AV   Front   6811   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98216361   -118.1409138
246   6811   SLAUSON AV   Front   6811   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98206141   -118.1406679
246   6811   SLAUSON AV   Front   6811   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98192594   -118.1404469
246   6811   SLAUSON AV   Front   6811   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98191945   -118.1403966
246   6820   SLAUSON AV   Front   6820   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.98190846   -118.1409565
246   6820   SLAUSON AV   Front   6820   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.98178134   -118.1406914
246   6820   SLAUSON AV   Front   6820   SLAUSON AV   CHESTNUT OAK            Quercus prinus                  33.98186023   -118.1408301
246   6820   SLAUSON AV   Front   6820   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'    33.9818177   -118.1406235
246   6820   SLAUSON AV   Front   6820   SLAUSON AV   BOTTLE TREE             Brachychiton populneus           33.9817835   -118.1406141
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98172331   -118.1405603
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BOTTLE TREE             Brachychiton populneus          33.98165604   -118.1404063
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98156994   -118.1402077
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BOTTLE TREE             Brachychiton populneus            33.981714     -118.14048
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98165144   -118.1403007
246   6834   SLAUSON AV   Front   6834   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98152856   -118.1400841
246   6843   SLAUSON AV   Front   6843   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98183298   -118.1401846
246   6843   SLAUSON AV   Front   6843   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98180352   -118.1400868
246   6915   SLAUSON AV   Front   6915   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98171502   -118.1398532
246   6915   SLAUSON AV   Front   6915   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98169495   -118.1397894
246   6915   SLAUSON AV   Front   6915   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98157011   -118.1395956
246   6915   SLAUSON AV   Front   6915   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98156515   -118.1395632
246   6915   SLAUSON AV   Front   6915   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98156053   -118.1395278
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98134178   -118.1397293
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98127448   -118.1395252
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98122681   -118.1394205
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98112899   -118.1391967
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98118938   -118.1392972
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98134201   -118.1396593
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora               33.9813345   -118.1395647
246   6920   SLAUSON AV   Front   6920   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98116895   -118.1392577
246   6929   SLAUSON AV   Front   6929   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98147213    -118.139327
246   6929   SLAUSON AV   Front   6929   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98145544   -118.1392647
246   6939   SLAUSON AV   Front   6939   SLAUSON AV   VACANT SITE             Vacant site                     33.98137666    -118.139108
246   6939   SLAUSON AV   Front   6939   SLAUSON AV   VACANT SITE             Vacant site                     33.98130654   -118.1389449
246   6990   SLAUSON AV   Front   6990   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98101443   -118.1389447
246   6990   SLAUSON AV   Front   6990   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98097274    -118.138843
246   6990   SLAUSON AV   Front   6990   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98088955   -118.1386538
246   6990   SLAUSON AV   Front   6990   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98085718    -118.138573
246   6990   SLAUSON AV   Front   6990   SLAUSON AV   HONG KONG ORCHID TREE   Bauhinia blakeana               33.98081305   -118.1384987
246   7025   SLAUSON AV   Front   7025   SLAUSON AV   VACANT SITE             Vacant site                     33.98122231   -118.1387846
246   7025   SLAUSON AV   Front   7025   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora               33.9811884   -118.1387027
246   7025   SLAUSON AV   Front   7025   SLAUSON AV   VACANT SITE             Vacant site                      33.9811547   -118.1386032
246   7025   SLAUSON AV   Front   7025   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98109798   -118.1385031
246   7025   SLAUSON AV   Front   7025   SLAUSON AV   AUSTRALIAN WILLOW       Geijera parviflora              33.98100906   -118.1382837
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   YEW PINE                Afrocarpus macrophyllus         33.98049654   -118.1377438
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98047668   -118.1376976
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98040187   -118.1375266
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98036911   -118.1374402
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98033257   -118.1373594
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98029289   -118.1372668
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98026777   -118.1372099
246   7030   SLAUSON AV   Front   7030   SLAUSON AV   INDIAN LAUREL FIG       Ficus microcarpa 'Nitida'       33.98023708   -118.1371119
